username,tweet_id,created_at,content,retweets,favs
JOANdiii,1356240690708180992,2021-02-01 13:59:13,"@tv3cat ahir en el #DebateCATrtve @salvadorilla també va fer intervencions en català, no només els independentistes i comuns. Després aneu d'imparcials...",0,0
audienciesTVCat,1356239839566376962,2021-02-01 13:55:50,"242.000 espectadors i 10,7% de quota per #DebateCATrtve a Catalunya (Sumant La1 i el Canal 24h). @RTVECatalunya @RTVEComunicacio 📺📈 #AudienciesTVCat31gen https://t.co/9NWzhOgvSH",0,0
totiarimany,1356239146793259008,2021-02-01 13:53:04,"Jo aniré a votar vestit de rabadà i parlant en català

#DebateCATrtve",0,1
desllenguada,1356239029260398594,2021-02-01 13:52:36,No som ni provincians ni maleducats. Som catalans i parlem català. #DebateCATrtve,0,2
adomingo,1356238664288915460,2021-02-01 13:51:09,"Reflexiono sobre algunas cuestiones técnicas del #DebateCATrtve de anoche, como director técnico de @LEDU_debate, para el análisis elaborado por @Fab_Discursos.
@rtvenoticias https://t.co/7bJSvSe8JH",0,3
LEDU_debate,1356238229742219264,2021-02-01 13:49:26,"Hemos reflexionado sobre algunas cuestiones técnicas del #DebateCATrtve de anoche, en boca de la experiencia de nuestro director técnico @adomingo, para el análisis elaborado por @Fab_Discursos.
@rtvenoticias https://t.co/YZLothq6xf",0,1
MariOr08207048,1356237951085273091,2021-02-01 13:48:19,"@carlesenric @YouTube Opino: Aquí se puede ver la nefasta audiencia del #DebateCATrtve con el ""infumable"" @xabierfortes 

https://t.co/EXPnOIoUdQ",0,1
SWAGGYhim,1356237816594886660,2021-02-01 13:47:47,Os molesta más que algunxs candidatxs hablen en catalán que la mera presencia en el debate de Vox #DebateCATrtve #DebatCATrtve,0,3
carolinaalvesbm,1356237328205967368,2021-02-01 13:45:51,"""barrios que antes eran buenos ahora se estan convirtiendo en estiercoleros multiculturales"" hauria de ser il·legal dir això a la TV pública #DebateCATrtve",0,0
carolinaalvesbm,1356237008679657474,2021-02-01 13:44:35,molt es queixen de que parlin en català i poc dels comentaris racistes i xenòfobs del president de vox #DebateCATrtve,0,0
ANC_FRANCE,1356235258358886401,2021-02-01 13:37:37,"@LauraBorras candidate aux éléctions de la #Catalogne pour le parti @JuntsXCat à @jessicaalbiach cadidate du parti @EnComu_Podem:""Avec des républicains comme vous, il n'y a pas besoin de monarchistes en #Espagne"" #DebateCATrtve @AncBru @ancSuisse @ANCLux @cdrparis @cdrmontpellier https://t.co/hSsNXeNtKm",1,2
abelcamposm,1356235209369411584,2021-02-01 13:37:26,"Del #DebateCATrtve d'ahir penso que la sorpresa va ser la candidata pel @Pdemocratacat, l'@angelschacon que va parlar clar i amb propostes concises. El gran perdedor, al meu parer, el senyor Salvador Illa del Partit dels Socialistes.",0,1
totesleslletres,1356234781370015751,2021-02-01 13:35:44,Hi ha tuits que es defineixen sols... Fa el tuit en  per queixar-se del despropòsit sobre l'ús del català al #DebateCATrtve i el fa en castellà... Deu ser perquè tothom l'entengui... https://t.co/N5fILksPme,0,0
abelcamposm,1356234607419650053,2021-02-01 13:35:02,"""La Independència és un projecte de país, no un reclam electoral."" @angelschacon @Pdemocratacat
#DebateCATrtve",0,0
GOSSETES,1356232916066590720,2021-02-01 13:28:19,"El debat d' ahir #DebateCATrtve va ser un exercici de cinisme màxim per alguns candidats. Illa va imitar plenament Rajoy emparant-se en una suposada "" legalitat"" on s' empresona rapers, gent amb idees diferents, i els òrgans administratius actuen inhabilitant Presidents",0,0
eltelevisero,1356232688672374784,2021-02-01 13:27:25,"💥 TVE, blanco de las críticas por lo que hizo en el debate electoral de Cataluña con Xabier Fortes #DebateCATrtve
https://t.co/zjfsLdxqH5",0,0
salvametralla,1356231868300087297,2021-02-01 13:24:09,"@7TVAndalucia @RaulEstevez091 @UnicajaBanco @Liberbank @2imori @elconfidencial @Abengoa #Lunes1
#BienvenidoFebrero
#Belén 
#Bianca
#kikopantofin
#DebateCATrtve
#FelizLunes
#barcaathletic
#Westbrook
#SalvemosAbengoa

@diariosevilla
@a_grimaldi

#renovables
#ClementePresidente
@Abengoa 
@abengoashares
#españa
#abengoa",1,1
linformatiu_tve,1356231541358211075,2021-02-01 13:22:51,📲 Més de 240.000 espectadors van seguir ahir a la nit el debat electoral a @rtve.  Els retrets per la gestió de la pandèmia i els vetos creuats dels possibles pactes postelectorals van ser el més comentat a @Twitter | @RTVECatalunya #DebateCATrtve https://t.co/hhe9s67Zhg,3,3
Ritxi_Cat,1356231057847300100,2021-02-01 13:20:56,"#DebateCATrtve Crec que les capacitats del Sr @salvadorilla després d escoltar-lo en el debat d ahir, són encara més baixes que les del Sr Montilla en el seu dia...i ja és dir !!! 

Ara entenc el desastre en la gestió de la pandèmia !!!",0,0
salvametralla,1356230609283272704,2021-02-01 13:19:09,"@abengoashares #Lunes1
#BienvenidoFebrero
#Belén 
#Bianca
#kikopantofin
#DebateCATrtve
#FelizLunes
#barcaathletic
#Westbrook
#SalvemosAbengoa

@diariosevilla
@a_grimaldi

#renovables
#ClementePresidente
@Abengoa 
@abengoashares
#españa
#abengoa",0,0
rcapolat,1356230059489701889,2021-02-01 13:16:58,Aquí una part de l’anàlisi de la senyora @RaholaOficial del #DebateCATrtve. Un anàlisi sols a l’alçada d’una ment privilegiada com la seva. Gràcies https://t.co/pgwkc0dDj1,0,1
BlancaThiebaut,1356229998533873670,2021-02-01 13:16:43,"No salimos del si catalán o castellano o del ser catalán o español; y dónde está el apostar x políticas xa el conjunto de la sociedad Catalana, sean las personas de donde sean y hablen lo q hablen? Basta ya de➗ y excluir. Ayer en el #DebateCATrtve más de lo mismo",0,3
jessicaalbiach,1356229564796571648,2021-02-01 13:15:00,"Arrosseguem un model de rendisme que no ha apostat per la ciència, la recerca i la innovació.

@EnComu_Podem és garantia d'una economia al servei de la vida. Necessitem indústria amb transició ecològica justa i valoritzar els treballs de cures. 
#DebateCATrtve https://t.co/cOBLOvG7hK",25,65
CiudadanosCs,1356229409280303108,2021-02-01 13:14:23,"🤔¿Sabes por qué Laura Borràs increpó a @CarrizosaCarlos tras el #DebateCATrtve? 

❗️Porque no le gustó que la dejaran al descubierto. 

❌¡Basta de querer engañar a los ciudadanos! 

👉Cataluña necesita políticos que inviertan en sanidad, no que amañen contratos para sus amigos https://t.co/9QBA21KB5X",164,233
jordisolamas,1356229349003960321,2021-02-01 13:14:08,"Els presidents (o en el seu defecte, el candidat més ben posicionat per guanyar les eleccions) no demanen mai un cara a cara. Opino que és un error de @perearagones i l'equip de campanya de @Esquerra_ERC perquè es rebaixa i enalteix a @salvadorilla com a president. #DebateCATrtve",0,0
PacoG53314897,1356229101053472770,2021-02-01 13:13:09,"@perebotere @7TVAndalucia @RaulEstevez091 @UnicajaBanco @Liberbank @2imori @elconfidencial @Abengoa @TrabajadoresAbg @abengoashares @desdelamoncloa @esCesarVidal 💪💪

#Lunes1
#BienvenidoFebrero
#Belén 
#Bianca
#kikopantofin
#DebateCATrtve
#FelizLunes
#barcaathletic
#Westbrook
#SalvemosAbengoa

@diariosevilla
@a_grimaldi

#renovables
#ClementePresidente
@Abengoa 
@abengoashares
#españa
#abengoa",11,12
ComentoMediaCat,1356228439599153152,2021-02-01 13:10:32,"El debat d'ahir de @RTVECatalunya va fer un 10,7% (sumant La1 i Canal 24h). El de @8tvcat de divendres un 1,1%... quina audiència farà el de TV3? #DebateCATrtve",0,0
DP17600169,1356228215107411969,2021-02-01 13:09:38,"Ho tornaran a fer?
#14F #14feb #14FComençaElCanvi #Elecciones2021 #EleccionesCatalanas #Elecciones #EleccionsCatalanes #eleccionescatalunya #Catalunya #DebateCATrtve #DebatTV3 #PresidentIlla #VotaAbrazo #AlCostatDeLaGent #JuntsPerFer #ElCambioEstaEnTusManos https://t.co/oPttjaAlE2",0,0
jordisolamas,1356228102398074885,2021-02-01 13:09:11,"240.000 espectadors a Catalunya i 150.000 a Espanya. Oportunitat perduda per aprofitar l'altaveu que oferia @rtve per fer amics pel #referendum entre els ciutadans de la resta d'Espanya en lloc de mostrar-nos inflexibles. Quina mena de gent som? 🤔

#DebateCATrtve",0,1
dani00vazquez,1356227898080948226,2021-02-01 13:08:23,"Afegeixo que em va semblar que el paper de moderador que va prendre el periodista Xabier Fortes va deixar molt a desitjar. Això sí, va protagonitzar algun moment ""divertit"" demanant el resultat del Barça-Athletic.

(10/10)

#14F 
#DebateCATrtve",0,0
mol_polina,1356226572127232000,2021-02-01 13:03:06,"Ahir al #DebateCATrtve  va dir que farien la independència quan estiguéssim en ""condicions de defensar-la"" (sense especificar què vol dir això)",1,1
salvametralla,1356225027142778881,2021-02-01 12:56:58,"@PereteBolsa @Teresaribera @desdelamoncloa @ICOgob @cesce_es #Lunes1
#BienvenidoFebrero
#Belén 
#Bianca
#kikopantofin
#DebateCATrtve
#FelizLunes
#barcaathletic
#Westbrook
#SalvemosAbengoa

@diariosevilla
@a_grimaldi

#renovables
#ClementePresidente
@Abengoa 
@abengoashares
#españa
#abengoa",7,7
Sonia_bubo,1356223931020169218,2021-02-01 12:52:37,#DebateCATrtve,0,0
jessicaalbiach,1356223272778518533,2021-02-01 12:50:00,"Ahir em va sorprende la lectura triomfalista de la gestió del Govern per part del senyor @perearagones. Li vaig dir que no estem per triomfalismes. No sé quina opinió teniu vosaltres 🤷🏻‍♀️
 #DebateCATrtve https://t.co/GxYZmL0amH",88,222
GuajeEP,1356223264054509573,2021-02-01 12:49:58,"#DebateCATrtve
#FelizLunes 
#salvados70
Esta ""noticia"" de @libertaddigital sobre Macron y la Merkel es digna de  #CuartoMilenio 
Este panfleto no vale ni para limpiar💩
En fin, por lo menos podemos reírnos.
Dentro💩⤵️ https://t.co/M7iz7fr2Jy https://t.co/YMBX9kDOQD",1,1
Sonia_bubo,1356222678147981314,2021-02-01 12:47:38,"No me ha gustado Illa, echo de menos a Iceta #DebateCATrtve",0,0
TopHashtags,1356222075275517955,2021-02-01 12:45:14,En España/6h: 1.#debatecatrtve 2.#covid19 3.#objetivodebate 4.#felizlunes 5.#fuedicho,0,0
EruizpuenteRuiz,1356221452668829698,2021-02-01 12:42:46,"Tomar nota BRAVO DE LÓPEZ Y LA MARGA donde puede acabar esto, por 12 monedas ""Alcalá Meco""
#Lunes1
#BienvenidoFebrero
#Bianca
#DebateCATrtve
#FelizLunes
#Westbrook
#SalvemosAbengoa
@diariosevilla
@A_Grimaldi
#renovables
#ClementePresidente
@Abengoa
@abengoashares
#españa
#abengoa https://t.co/BMkzr1oKsA",1,1
mikihoyos,1356218331171323905,2021-02-01 12:30:22,"Que revolcón!. Educadamente, pero los pone a todos en su sitio. Bravo @salvadorilla #IllaPresident #catalunyanecessitauncanvi #DebateCATrtve https://t.co/aD0UepB9A9",17,28
miguelpnieto,1356217968481480705,2021-02-01 12:28:55,"La Generalitat, en plena pandemia y con 19.231 fallecidos ha tenido la indecencia de subir el impuesto de sucesiones, para pasar la factura a las familias de los fallecidos, como si no tuviesen ya suficiente. Inmorales.

#UnaCataluñaMejor
#DebateCATrtve 
#14F
@alejandroTGN https://t.co/8M3hjt4YqD",0,0
jscreus,1356217803385286658,2021-02-01 12:28:16,"☝️La proposta estrella de la campanya de @LauraBorras 🎗 és la DUI. Més de 10 anys de procés i seguim amb les mateixes propostes i les mateixes mentides.

🤨Ja no enganyen a ningú.

👉Aquí la resposta de @salvadorilla/❤:

#DebateCATrtve 
#PresidentIlla 
#PSC https://t.co/P3oMnryqdG",4,9
ChusikoBass,1356216419143331840,2021-02-01 12:22:46,"Sin duda es la mejor opción para votar el #14F @jessicaalbiach @EnComu_Podem

#DebateCATrtve https://t.co/TrXPvQ3yX5",0,1
aitor_cg,1356215962693992448,2021-02-01 12:20:57,"@Esquerra_ERC @JuntsXCat @cupnacional No vull un referèndum, altre cop. Vull la implantació del resultat del #1Oct en aquell que ens van maltractar. #DebateCATrtve #Eleccions14F #JuntsPerSer #14F #",0,0
Sonia_bubo,1356214620508323841,2021-02-01 12:15:37,"Des d'una profunda discrepància ideològica, opino que Chacón va estar molt encerrada al #DebateCATrtve d'ahir a la nit.",0,0
DiscoRubio,1356213051461140481,2021-02-01 12:09:23,"Me lo parece a mi, o la candidata de Pelomocho y Torra e imputada por #corrupción, Laura Borrás, acosa al candidato de #Ciudadanos tras acabar el #DebateCATrtve 
🧐
 https://t.co/NvPy8zSqyy",25,36
StAndreuEnComu,1356212505668935681,2021-02-01 12:07:13,"Per a qui vàreu descobrir ahir al #DebateCATrtve com de bona candidata és @jessicaalbiach d'@EnComu_Podem dir-vos que només era un debat, en el treball del dia a dia Jessica encara és millor. https://t.co/1a4MLvdwh2",3,8
polvibag,1356211285554311170,2021-02-01 12:02:22,"Bé, d’aquí dues setmanes ja sabrem si governa Catalunya un partit espanyol o es tornen a convocar eleccions. #DebateCATrtve #14F",0,1
oriolsalvador,1356210190379589632,2021-02-01 11:58:01,"Acabo de veure el resum dels ""millors moments"" del #DebateCATrtve i només us puc dir una cosa: sort! 🤦🏻‍♂️ @APM https://t.co/PJJVcdG9mm",1,12
mirellacges,1356209855237939201,2021-02-01 11:56:41,"Quanta raó👍🏽@perezlozano 
Confegir un programa electoral obliga a reflexionar sobre el Model de país. 
No fer aquest exercici, obliga  a improvisar contínuament i fer anar el país a la deriva #DebateCATrtve #14F #Eleccions14F # https://t.co/jSHf5VpP47",1,2
ElliberalC,1356209179875110912,2021-02-01 11:54:00,"El #DebateCATrtve se convierte en una sesión de control al candidato del PSC @salvadorilla y una reivindicación del uso del catalán.
https://t.co/U0AkIvLRby",0,0
antoniodicurtis,1356209139421208581,2021-02-01 11:53:50,"Podem demanar un debat a la CNN en anglès ?

Per la comprensió de la situació a Catalunya , ja que al 2017 veia tota la premsa internacional parlant-ne

Estaria bé veure quins candidats comuniquen beyond a cup of café con leche en la Plaza Mayor

#DebateCATrtve 
#Elecciones2021",0,2
castany,1356207129888251906,2021-02-01 11:45:51,"@abc_es Com ha de ser! Als espanyols els faria bé sentir parlar les altres llengües de la Península, potser així obririen els seus cerbells i a prendrien a respectar la riquesa cultural de l'Estat espanyol. La dictadura lingüística s'ha acabat. #DebateCATrtve",0,6
delmonew,1356206884861181952,2021-02-01 11:44:53,"Sobre el #DebateCATrtve de ayer, bastante más divertido (no era difícil), remarco:
• El perfil propio de @angelschacon frente al ""más de lo mismo"" de @LauraBorras.

Y añado:
• Todos contra @salvadorilla + Ningún patinazo suyo + algún gran momento suyo = PSC sale reforzado. https://t.co/wEAfLvniah",1,2
castany,1356206389069312000,2021-02-01 11:42:54,"Aquesta senyora de la sucursal a CAT del PsoE, és portaveu de ""derechos sociales"", i diu que parlar en català a TVE, en un programa que poden veure a la resta d'ESP pel canal internacional, és de maleducats.
Això recorda consignes franquistes.
#DebateCATrtve https://t.co/v1SliY2AJs",0,1
brain2001,1356206313487953920,2021-02-01 11:42:36,#EleccionesCatalanas #DebateCATrtve https://t.co/wefsFPPiaG,0,1
castany,1356204812677881856,2021-02-01 11:36:39,@SonyaGuerraLpz Fer un debat electoral per tota ESP i no veure la finestra d'oportunitat que suposa que espectadors de la resta de l'Estat s'acostumin a escoltar la resta d'idiomes que es parlen a la península és dictadura lingüística i menyspreu als parlants dels altres idiomes. #DebateCATrtve,0,21
alexsnclmnt,1356203858784096257,2021-02-01 11:32:51,"El #DebateCATrtve, que segons @xabierfortes s'havia de fer en castellà per arribar a la gent de la resta de l'Estat, ha aconseguit un 0,9% d'audiència fora de Catalunya. 

Un 0,9%.",12,40
SFamiliaEnComu,1356203692744183809,2021-02-01 11:32:12,"La candidata @jessicaalbiach parla clar: el vot a @EnComu_Podem serà per un futur govern progressista que apostarà pels serveis públics i la supervivència del planeta 
Transparència, ètica i política 
#DebateCATrtve https://t.co/I35TcH3Si6",1,0
CsMataro,1356203334022139906,2021-02-01 11:30:46,"Esta es una muestra más de la soberbia y prepotencia del separatismo.

Acabemos de una vez con un Procés que no ha servido para nada más que para dividir a los catalanes.

#DebateCATrtve 
#ParaQueGanemosTodos https://t.co/IqlPZ2C3na",1,1
scaper21,1356203225515499521,2021-02-01 11:30:20,"@pimientoman @junqueras Bueno, ya sabes q para la @jessicaalbiach ERC no es un partido republicano. 😉
#DebateCATrtve",0,1
rryanguas,1356202995780902912,2021-02-01 11:29:25,#DebateCATrtve Es posible que la JEC obligue a .@rtve a ofrecer tiempo a Vox. Pero su dirección tiene una obligación legal y moral de denunciar cualquier delito de odio que se cometa en sus instalaciones o durante la emisión de sus programas. Y eso ha sucedido.,0,2
CAPSERoures,1356202919046111232,2021-02-01 11:29:07,"Algú que veiés debat ahir, JxCat només pactarà amb indepes, va quedar clar, per a mi Comuns queden exclosos. Algú va treure l’entrellat de amb qui pactarà o no pactarà ERC?  #DebateCATrtve",0,2
mikihoyos,1356201316658380807,2021-02-01 11:22:45,"""No te lo crees ni tu, Laura"". Grande @salvadorilla ❤️💥 #DebateCATrtve #IllaPresident #TornaCatalunya #catalunyanecessitauncanvi https://t.co/IS8DlWuPnM",4,6
calcosares,1356201024290254849,2021-02-01 11:21:35,"Doblar del català al castellà el #DebateCATrtve al País Valencià i les Illes Balears dona una imatge clara de la importancia de l'Estat per trencar la unitat de la llengua i la seva visió falsa de la ""celebración de la diversidad"".",0,2
juanpsuc,1356199944378601472,2021-02-01 11:17:18,CUP #DebateCATrtve https://t.co/8cnWyAIBhG,0,0
Cestafe0905,1356199029714120707,2021-02-01 11:13:40,"@ConsejoTBG Reclama, que si tienes suerte y no eres accionista de #abengoa, puede que te escuchen. #Lunes1 #BienvenidoFebrero #Belén #Bianca #kikopantofin #DebateCATrtve
#Westbrook #SalvemosAbengoa
@diariosevilla @a_grimaldi #renovables
#ClementePresidente @Abengoa 
@abengoashares #españa",1,1
SrIberista,1356198499583451138,2021-02-01 11:11:33,¿Hay alguna manera de ver el #DebateCATrtve en diferido sin traducción simultanea?,1,2
pelliniAthletic,1356198439974019072,2021-02-01 11:11:19,"Aparte del lamentable doblaje de #DebateCATrtve, alguien le puede decir a la Borràs que proponga algo en algún tema? Para mí mejor que no, que así se hundirán, capaces de conseguirle un escaño al PDeCat.
PD: Illa va demasiado de chulo, a ver si de tanto jugar con fuego se quemará",0,0
anjovalenti,1356198304774807554,2021-02-01 11:10:47,"Del #DebateCATrtve queda clar #Eleccions14F és sols ja cosa de 2👇

👉L'aspirant Àngels Chacón oferint xic d seny als separatistes d socarrel i fugir del seu ""independentisme màgic"" 

👉El proper #presidentIlla d'objectius transversals i forjador d consensos🌹

#GanaIlla #femho❤️ https://t.co/a5UsHJ6XFF",1,2
